balance,lw_rev_total,lw_rev_phase,leaderboard_position_chems_all,leaderboard_position_chems_week,leaderboard_position_police_all,leaderboard_position_police_week,mcmmo_power_level,mcmmo_skill_ACROBATICS,mcmmo_skill_ALCHEMY,mcmmo_skill_ARCHERY,mcmmo_skill_AXES,mcmmo_skill_CROSSBOWS,mcmmo_skill_EXCAVATION,mcmmo_skill_FISHING,mcmmo_skill_HERBALISM,mcmmo_skill_MACES,mcmmo_skill_MINING,mcmmo_skill_REPAIR,mcmmo_skill_SALVAGE,mcmmo_skill_SMELTING,mcmmo_skill_SWORDS,mcmmo_skill_TAMING,mcmmo_skill_TRIDENTS,mcmmo_skill_UNARMED,mcmmo_skill_WOODCUTTING,chemrank,policerank,donorrank,goldrank,current_month_votes,plan_player_time_total_raw,plan_player_time_month_raw,plan_player_time_week_raw,plan_player_time_day_raw,plan_player_time_afk_raw,plan_player_latest_session_length_raw,plan_player_favorite_server,plan_player_lastseen,plan_player_sessions_count,plan_player_relativePlaytime_totalmonth,plan_player_relativePlaytime_weekmonth,plan_player_relativePlaytime_dayweek,balance_change,lw_rev_total_change,lw_rev_phase_change,leaderboard_position_chems_all_change,leaderboard_position_chems_week_change,leaderboard_position_police_all_change,leaderboard_position_police_week_change,chemrank_change,policerank_change,donorrank_change,goldrank_change,churn
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,440577.0,440577.0,440577.0,0.0,0.0,440577.0,Spawn,105120.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1912.4,0.0,0.0,932.0,0.0,0.0,0.0,113, 0, 0, 0, 0, 0, 18, 0, 38, 0, 54, 0, 0, 27, 0, 0, 0, 0, 3,0.0,0.0,0.0,0.0,0.0,9865174.0,0.0,0.0,0.0,3159151.0,1279123.0,Underworld-B,5529921.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14998.93,0.0,0.0,520.0,0.0,0.0,0.0,98, 3, 0, 0, 0, 0, 9, 0, 0, 0, 84, 0, 0, 42, 2, 0, 0, 0, 0,6.0,0.0,0.0,0.0,0.0,6273791.0,0.0,0.0,0.0,0.0,567637.0,Town,8028441.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,3305.0,3305.0,0.0,0.0,0.0,3305.0,Spawn,1119021.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
58113.18,0.0,0.0,593.0,0.0,0.0,0.0,132, 15, 0, 0, 0, 0, 17, 0, 0, 0, 89, 1, 0, 45, 6, 0, 0, 0, 4,4.0,0.0,0.0,0.0,0.0,13316788.0,0.0,0.0,0.0,514160.0,2712.0,Town,7337061.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11217426.6,1216619.0,229672.0,164.0,0.0,0.0,0.0,643, 100, 0, 0, 0, 0, 0, 146, 339, 0, 57, 0, 73, 28, 1, 0, 0, 0, 0,2.0,0.0,1.0,0.0,0.0,562192969.0,0.0,0.0,0.0,399781426.0,1098447.0,Town,4825761.0,351.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14757.48,0.0,0.0,634.0,0.0,0.0,0.0,189, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,4.0,0.0,0.0,0.0,0.0,12380181.0,19616.0,0.0,0.0,7507442.0,19616.0,Spawn,1396701.0,4.0,631.1266823001631,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69920.39,0.0,0.0,661.0,0.0,0.0,0.0,275, 12, 0, 0, 0, 0, 1, 0, 0, 0, 225, 21, 10, 123, 13, 0, 0, 1, 2,5.0,0.0,0.0,0.0,0.0,20711513.0,0.0,0.0,0.0,768409.0,198907.0,Spawn,7969041.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,33264.0,0.0,0.0,0.0,0.0,33264.0,Spawn,7198521.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,87049.0,0.0,0.0,0.0,0.0,87049.0,Spawn,7090161.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,108696.0,108696.0,108696.0,0.0,0.0,108696.0,Spawn,118860.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,313139.0,0.0,0.0,0.0,0.0,313139.0,Spawn,7978701.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,34970.0,34970.0,0.0,0.0,0.0,34970.0,Spawn,699141.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,627120.0,0.0,0.0,0.0,0.0,448987.0,Spawn,7956021.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,91975.0,0.0,0.0,0.0,0.0,91975.0,Spawn,7772121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25497.91,0.0,0.0,749.0,0.0,0.0,0.0,170, 6, 0, 0, 0, 0, 9, 0, 63, 0, 88, 0, 0, 44, 0, 0, 0, 1, 3,2.0,0.0,0.0,0.0,0.0,9938961.0,1143169.0,0.0,0.0,771813.0,661971.0,Town,2191701.0,40.0,8.694218440143146,0.0,0.0,10852.8,0.0,0.0,112.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0
12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.0,0.0,4.0,0.0,0.0,1778228.0,521132.0,0.0,0.0,0.0,238633.0,Spawn,1166061.0,10.0,3.4122410444954445,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0
58533784.31,6594965.0,3312353.0,15.0,20.0,0.0,0.0,9778, 73, 0, 33, 83, 0, 470, 473, 5791, 0, 2432, 260, 366, 1346, 155, 0, 0, 0, 8,76.0,0.0,1.0,1.0,104.0,5136536923.0,313938494.0,50593280.0,4841129.0,3222019434.0,627714.0,Underworld-A,127680.0,5150.0,16.361602738019123,0.16115666274426352,0.09568719403051157,58523004.22,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,26347.0,0.0,0.0,0.0,0.0,26347.0,Spawn,7482801.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
926.62,0.0,0.0,0.0,0.0,0.0,0.0,5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,5.0,0.0,0.0,2675166.0,98772.0,98772.0,11090.0,0.0,11090.0,Underworld-B,166560.0,19.0,27.08425464706597,1.0,0.11227878346089985,10500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,247103.0,247103.0,0.0,0.0,0.0,107789.0,Spawn,745581.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,107531.0,107531.0,107531.0,0.0,0.0,107531.0,Spawn,122160.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,195322.0,15936.0,0.0,0.0,0.0,15936.0,Town,2371281.0,3.0,12.256651606425702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,673721.0,673721.0,0.0,0.0,0.0,180160.0,Spawn,1189041.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,706165.0,577455.0,0.0,0.0,0.0,188050.0,Spawn,1763481.0,5.0,1.2228918270687759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,6473.0,0.0,0.0,0.0,0.0,6473.0,Spawn,7379361.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,444551.0,0.0,0.0,0.0,0.0,126182.0,Spawn,7361721.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2238.09,0.0,0.0,147.0,0.0,0.0,0.0,3044, 282, 246, 33, 15, 0, 243, 511, 1081, 0, 468, 11, 261, 239, 139, 9, 0, 2, 4,12.0,0.0,0.0,0.0,0.0,774581352.0,0.0,0.0,0.0,115796179.0,11511.0,Town,6776781.0,1218.0,0.0,0.0,0.0,120566.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
524065.18,0.0,0.0,433.0,0.0,0.0,0.0,443, 120, 0, 0, 4, 0, 67, 0, 102, 0, 61, 0, 0, 30, 89, 0, 0, 0, 0,4.0,0.0,0.0,0.0,14.0,56762764.0,52663901.0,11727871.0,0.0,2534952.0,175979.0,Town,574401.0,119.0,1.0778305997499122,0.2226927891270341,0.0,502526.08,0.0,0.0,229.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
470516.43,0.0,0.0,0.0,0.0,41.0,0.0,56, 15, 0, 0, 0, 0, 8, 0, 3, 0, 0, 0, 0, 0, 23, 0, 0, 0, 7,0.0,9.0,0.0,0.0,0.0,16289418.0,0.0,0.0,0.0,0.0,5590.0,Spawn,5480961.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2713959.5,8262310.0,2513941.0,0.0,0.0,1.0,1.0,10388, 4173, 277, 622, 58, 5, 119, 55, 75, 79, 1536, 54, 54, 795, 3234, 2, 0, 15, 84,0.0,143.0,4.0,0.0,0.0,5254556937.0,1460749993.0,465472092.0,88679696.0,3829328877.0,33682691.0,Spawn,82620.0,1177.0,3.597163759835801,0.3186528113849527,0.19051560238331108,28078241.83,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,75602.0,75602.0,75602.0,0.0,0.0,75602.0,Spawn,124800.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,55962.0,0.0,0.0,0.0,0.0,55962.0,Spawn,7045581.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,161959.0,0.0,0.0,0.0,0.0,161959.0,Spawn,7532001.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,110508.0,0.0,0.0,0.0,0.0,2368.0,Spawn,7686981.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79155414.75,23087134.0,8308343.0,20.0,8.0,34.0,0.0,18459, 3599, 218, 693, 175, 12, 660, 835, 5081, 40, 2513, 630, 732, 1571, 3072, 713, 1, 26, 191,143.0,0.0,4.0,0.0,119.0,4908968829.0,603864248.0,126600605.0,26791113.0,3239554023.0,2048579.0,Underworld-A,110940.0,4554.0,8.129258927413765,0.20965077071428145,0.2116191545846088,25935230.119999997,0.0,0.0,12.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,3.0
776368.01,0.0,0.0,265.0,0.0,0.0,0.0,23, 10, 0, 0, 0, 0, 10, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,8.0,0.0,0.0,0.0,0.0,8602080.0,8602080.0,8602080.0,0.0,330038.0,2002868.0,Spawn,199680.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,69391.0,69391.0,69391.0,0.0,0.0,69391.0,Spawn,107880.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
28699.05,280910.0,0.0,581.0,0.0,53.0,0.0,3489, 835, 0, 84, 2, 0, 254, 0, 828, 267, 413, 0, 0, 206, 794, 0, 0, 1, 11,10.0,0.0,5.0,0.0,0.0,116532631.0,4729193.0,259339.0,0.0,5779007.0,203725.0,Spawn,443961.0,261.0,24.641123971891187,0.05483789729029879,0.0,131448.67,0.0,0.0,82.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 5, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,784002.0,784002.0,0.0,0.0,0.0,227204.0,Spawn,1063941.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,269890.0,269890.0,16116.0,0.0,0.0,16116.0,Spawn,97800.0,3.0,1.0,0.059713216495609324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
18031.84,0.0,0.0,1031.0,0.0,0.0,0.0,26, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 12, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,1866183.0,1866183.0,1866183.0,0.0,0.0,215692.0,Spawn,99780.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,66021.0,0.0,0.0,0.0,0.0,19315.0,Spawn,7273341.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4951.74,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,5.0,0.0,0.0,0.0,0.0,1047290.0,128978.0,0.0,0.0,0.0,128978.0,Spawn,972861.0,2.0,8.119911922963606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,23835.0,23835.0,23835.0,0.0,0.0,23835.0,Spawn,96780.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,53844.0,53844.0,53844.0,0.0,0.0,24365.0,Spawn,519921.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,78305.0,78305.0,0.0,0.0,0.0,78305.0,Spawn,623661.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
27434.92,0.0,0.0,962.0,0.0,0.0,0.0,6, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,1020046.0,1020046.0,1020046.0,0.0,0.0,178863.0,Spawn,430041.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1917712.0,1030804.0,471464.0,0.0,0.0,24987.0,Town,229620.0,9.0,1.8604041117419023,0.4573750198873889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,2.0,0.0,0.0,0.0,0.0,278985.0,278985.0,0.0,0.0,0.0,278985.0,Spawn,604461.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
22464699.67,1136519.0,314000.0,124.0,21.0,0.0,0.0,5814, 1283, 0, 322, 130, 0, 357, 407, 720, 0, 1383, 12, 209, 697, 1023, 0, 0, 3, 174,9.0,0.0,3.0,0.0,0.0,3838891140.0,530988257.0,106241976.0,23380719.0,2437614987.0,28026.0,Underworld-B,84660.0,2700.0,7.229710053644369,0.20008347566902973,0.22007044560240482,13311815.250000002,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
6819.85,258.0,0.0,501.0,0.0,0.0,0.0,487, 69, 0, 0, 3, 0, 26, 1, 101, 0, 215, 2, 1, 108, 19, 0, 0, 0, 51,6.0,0.0,0.0,0.0,0.0,59112607.0,0.0,0.0,0.0,8067778.0,35414.0,Town,6509721.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
228029.54,437792.0,0.0,86.0,0.0,0.0,0.0,2153, 100, 0, 50, 0, 0, 164, 0, 380, 0, 1018, 141, 70, 579, 200, 100, 0, 0, 0,9.0,0.0,5.0,0.0,0.0,408704443.0,0.0,0.0,0.0,55170385.0,77985.0,Underworld-A,6077301.0,428.0,0.0,0.0,0.0,13776.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20600.0,0.0,0.0,0.0,0.0,0.0,0.0,3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,1989802.0,0.0,0.0,0.0,426527.0,717254.0,Spawn,7264881.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
141.25,0.0,0.0,930.0,0.0,0.0,0.0,166, 19, 0, 0, 2, 0, 33, 14, 20, 0, 44, 0, 7, 22, 11, 0, 0, 0, 23,3.0,0.0,0.0,0.0,0.0,20101171.0,0.0,0.0,0.0,312318.0,481221.0,Town,8103321.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8534.76,0.0,0.0,849.0,0.0,0.0,0.0,166, 8, 0, 0, 0, 0, 0, 0, 50, 0, 87, 1, 0, 44, 2, 0, 0, 0, 18,0.0,0.0,0.0,0.0,0.0,8665034.0,8562675.0,8562675.0,0.0,312368.0,3066868.0,Town,143700.0,9.0,1.0119540914492258,1.0,0.0,8534.76,0.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,33048.0,0.0,0.0,0.0,0.0,33048.0,Spawn,8043321.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
285229.95,0.0,0.0,311.0,0.0,0.0,0.0,498, 61, 5, 0, 4, 0, 40, 8, 291, 0, 54, 0, 4, 27, 27, 0, 0, 1, 7,8.0,0.0,2.0,0.0,0.0,60253110.0,0.0,0.0,0.0,2235255.0,947183.0,Town,6762081.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,103086.0,103086.0,0.0,0.0,0.0,103086.0,Spawn,1099641.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
10048.42,0.0,0.0,1180.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,394142.0,0.0,0.0,0.0,0.0,394142.0,Spawn,8001501.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,74330.0,0.0,0.0,0.0,0.0,32068.0,Spawn,7834701.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,38436.0,0.0,0.0,0.0,0.0,9709.0,Spawn,7814301.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7643200.67,386940.0,111920.0,318.0,0.0,0.0,0.0,1747, 132, 0, 0, 4, 0, 177, 0, 151, 0, 1023, 51, 25, 537, 28, 0, 0, 1, 180,11.0,0.0,5.0,0.0,0.0,211880620.0,0.0,0.0,0.0,6265110.0,174688.0,Spawn,4713321.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
